FID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,lat,long
"1340",Ch'ungju,KOR-CBK,Ch'ungch'ong-bukto,KS,South Korea,Provincial capital,,"0",,"0","0",,36.6350040541,127.4979963340
"1341",Seoul,KOR-SJK,Seoul-jikhalsi,KS,South Korea,National capital and provincial capital enclave,,"1","5,000,000 and greater","0","0",UN_Data_2010_2020,37.5423570796,126.9352443288
"1342",Changchun,CHN-JIL,Jilin,CH,China,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,43.8810029434,125.3130033856
"1343",Jilin,CHN-JIL,Jilin,CH,China,Other,,"2","1,000,000 to 4,999,999","0","1",UN_Habitat_2020,43.8502140467,126.5670633765
"1344",Fushun,CHN-LNN,Liaoning,CH,China,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,41.8589999808,123.9059974396
"1345",Hyesan,PRK-YDO,Yanggang-do,KN,North Korea,Provincial capital,,"0",,"0","0",,41.3898119400,128.1687932821
"1346",Kanggye,PRK-CDO,Chagang-do,KN,North Korea,Provincial capital,,"0",,"0","0",,40.9689990754,126.5959983597
"1347",Sinuiju,PRK-PBU,P'yongan-bukto,KN,North Korea,Provincial capital,,"0",,"0","0",,40.0959989682,124.4019963154
"1348",Hamhung,PRK-HNA,Hamgyong-namdo,KN,North Korea,Provincial capital,,"0",,"0","0",,39.9140010328,127.5579993849
"1349",Sin-Ni,PRK-PNA,P'yongan-namdo,KN,North Korea,Provincial capital,,"0",,"0","0",,39.4880040616,125.4639963026
"1350",Kita Kyushu,JPN-KYS,Kyushu,JA,Japan,Other,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,33.6818609484,130.7974504027
"1351",Fukuoka,JPN-KYS,Kyushu,JA,Japan,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,33.5799989714,130.4019902965
"1352",Cheju,KOR-CDO,Cheju-do,KS,South Korea,Provincial capital,,"3","500,000 to 999,999","60350","0",UN_Data_2010_2020,33.5081969356,126.5333402890
"1353",Nagasaki,JPN-KYS,Kyushu,JA,Japan,Other,,"4","250,000 to 499,999","62360","0",UN_Data_2010_2020,32.7650040309,129.8660044458
"1354",Naha,JPN-OKN,Okinawa,JA,Japan,Provincial capital,,"4","250,000 to 499,999","62500","0",UN_Data_2010_2020,26.2050029222,127.6920004398
"1355",Kowloon,CHN-HKG,Hong Kong,CH,China,Other,,"0",,"0","0",,22.3799040766,114.2301154365
"1356",Hong Kong,CHN-HKG,Hong Kong,CH,China,Other,,"1","5,000,000 and greater","57840","1",UN_Habitat_2020,22.2740009887,114.1769973332
"1357",Macau,CHN-MAC,Macau,CH,China,Other,,"3","500,000 to 999,999","57810","1",UN_Data_2010_2020,22.1992109799,113.5451702975
"1358",Quezon City,PHL-NCR,National Capital Region,RP,Philippines,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,14.6499930725,121.0333412831
"1359",Manila,PHL-NCR,National Capital Region,RP,Philippines,National and provincial capital,,"2","1,000,000 to 4,999,999","58370","0",UN_Data_2010_2020,14.6167020628,120.9669484117
"1360",Kota Kinabalu,MYS-SAB,Sabah,MY,Malaysia,Provincial capital,,"4","250,000 to 499,999","51690","0",UN_Data_2010_2020,5.9672430459,116.0875803137
"1361",Bandar Seri Begawan,BRN,Brunei,BX,Brunei,National capital,,"0",,"51630","0",,4.9329989710,114.9669994422
"1362",Tiksi,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Other,,"0",,"62670","0",,71.7000029735,128.7500043275
"1363",Uttyakh,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Other,,"0",,"0","0",,67.5800009947,133.4099973581
"1364",Chatanga,RUS-CHI,Chitinskaya oblast',RS,Russia,Other,,"0",,"0","0",,50.3299979447,110.7500043466
"1365",Ulaanbaatar,MNG-ULN,Ulaanbaatar,MG,Mongolia,National and provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,47.9289960319,106.9119994305
"1366",Dzuunmod,MNG-TOV,Tov,MG,Mongolia,Provincial capital,,"0",,"0","0",,47.7109979540,106.9470003828
"1367",Ondorhaan,MNG-HNT,Hentiy,MG,Mongolia,Provincial capital,,"0",,"0","0",,47.3300009541,110.6610034286
"1368",Tura,RUS-EVE,Evenkiyskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,64.3329989576,100.2830043782
"1369",Altay,MNG-GAL,Govi-Altay,MG,Mongolia,Provincial capital,,"0",,"0","0",,46.3273649200,96.2393403422
"1370",Krasnoyarsk,RUS-KRA,Krasnoyarskiy kray,RS,Russia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,56.0166659931,92.8333353171
"1371",Abakan,RUS-KHK,Respublika Khakasiya,RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,53.7190020061,91.4429973817
"1372",Kyzyl,RUS-TUV,Respublika Tyva,RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,51.7100040733,94.3859973320
"1373",Ulaangom,MNG-UVS,Uvs,MG,Mongolia,Provincial capital,,"0",,"0","0",,49.9840020626,92.0690013784
"1374",Moron,MNG-HVS,Hovsgol,MG,Mongolia,Provincial capital,,"0",,"0","0",,49.6369980540,100.1580033176
"1375",Hovd,MNG-HOV,Hovd,MG,Mongolia,Provincial capital,,"0",,"0","1",,48.0050010217,91.6360022971
"1376",Uliastay,MNG-DZV,Dzavhan,MG,Mongolia,Other,,"0",,"0","0",,47.8099980566,97.0000023639
"1377",Bayanhongor,MNG-BYN,Bayanhongor,MG,Mongolia,Provincial capital,,"0",,"0","1",,46.6920000540,100.1230023653
"1378",Suchboatar,MNG-SLN,Selenge,MG,Mongolia,Provincial capital,,"0",,"0","0",,50.2499970210,106.2000003610
"1379",Darhan,MNG-DRH,Darhan,MG,Mongolia,Provincial capital,,"0",,"0","1",,49.9024619754,106.1763304058
"1380",Irkutsk,RUS-IRK,Irkutskaya oblast',RS,Russia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,52.3169999550,104.2479993029
"1381",Ulan Ude,RUS-BUR,Respublika Buryatiya,RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,51.8460030123,107.5650034101
"1382",Bulgan,MNG-BLG,Bulgan,MG,Mongolia,Provincial capital,,"0",,"0","1",,48.8140019786,103.5549994123
"1383",Tsetserleg,MNG-ARH,Arhangay,MG,Mongolia,Provincial capital,,"0",,"0","0",,47.4579989238,101.4579994209
"1384",Arvayheer,MNG-OVR,Ovorhangay,MG,Mongolia,Provincial capital,,"0",,"0","0",,46.2680009670,102.7719994134
"1385",Mandalgovi,MNG-DND,Dundgovi,MG,Mongolia,Provincial capital,,"0",,"0","0",,45.7610040472,106.2649983706
"1386",Ust' Ordynskiy,RUS-UOB,Ust'-Ordynskiy Buryatskiy avt.okrug,RS,Russia,Provincial capital,,"0",,"0","0",,52.8329970345,104.6999973977
"1387",Yakutsk,RUS-YAK,Respublika Sakha(Yakutiya),RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,62.0099999188,129.8300043032
"1388",Chita,RUS-CHI,Chitinskaya oblast',RS,Russia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,52.0450020768,113.4990003566
"1389",Blagoveshchensk,RUS-AMU,Amurskaya oblast',RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,50.2833330422,127.5333393410
"1390",Choybalsan,MNG-DRN,Dornod,MG,Mongolia,Provincial capital,,"0",,"0","0",,48.0600000122,114.5060013532
"1391",Qiqihar,CHN-HLN,Heilongjiang,CH,China,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,47.3440050088,123.9649653903
"1392",Baruun Urt,MNG-SHB,Suhbaatar,MG,Mongolia,Provincial capital,,"0",,"0","0",,46.6790039604,113.2800034193
"1393",Harbin,CHN-HLN,Heilongjiang,CH,China,Provincial capital,,"1","5,000,000 and greater","0","0",UN_Habitat_2020,45.7550009620,126.6229983426
"1394",Aginskoye,RUS-AGB,Aginskiy Buryatskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,51.1669980747,114.5330013360
"1395",Birobidzhan,RUS-YEV,Yevreyskaya avtonomnaya oblast',RS,Russia,Provincial capital,,"0",,"0","0",,48.8169990531,132.8999944276
"1396",Magadan,RUS-MAG,Magadanskaya oblast',RS,Russia,Provincial capital,,"5","100,000 to 249,999","62550","0",UN_Data_2010_2020,59.6332979575,150.8333043284
"1397",Okhotsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Other,,"0",,"62540","0",,59.3827469271,143.2474203721
"1398",Petropavloski-Kamchatskiy,RUS-KAM,Kamchatskaya oblast',RS,Russia,Provincial capital,,"5","100,000 to 249,999","62600","0",UN_Data_2010_2020,53.1999990813,158.7200043147
"1399",Khabarovsk,RUS-KHA,Khabarovskiy kray,RS,Russia,Provincial capital,,"3","500,000 to 999,999","60830","0",UN_Data_2010_2020,48.4319970178,135.1269993745
"1400",Yuzhno-Sakhalinsk,RUS-SAK,Sakhalinskaya oblast',RS,Russia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,46.9600019983,142.7499993297
"1401",Palana,RUS-KOR,Koryakskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,59.0830020728,159.9830014160
"1402",Anadyr,RUS-CHU,Chukotskiy avtonomnyy okrug,RS,Russia,Provincial capital,,"0",,"0","0",,64.7552700642,177.4802524426
"1403",Majuro,MHL,Marshall Is.,RM,Marshall Is.,National capital,,"7","Less than 50,000","0","0",UN_Data_2010_2020,7.1209800578,171.3676594084
"1404",Palikir,FSM,Micronesia,FM,Micronesia,National capital,,"0",,"0","0",,6.9667019593,158.2167062856
"1405",Tarawa,KIR,Kiribati,KR,Kiribati,National capital,,"6","50,000 to 99,999","56450","0",UN_Data_2010_2020,1.3407569812,172.9211134281
"1406",Sapporo,JPN-HKK,Hokkaido,JA,Japan,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,43.0550010228,141.3459902928
"1407",Aomori,JPN-THO,Tohoku,JA,Japan,Other,,"4","250,000 to 499,999","61270","0",UN_Data_2010_2020,40.8166650788,140.7500013912
"1408",Sendai,JPN-THO,Tohoku,JA,Japan,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,38.2539960567,140.8910133267
"1409",Saipan,MNP,Northern Mariana Is.,CQ,Northern Mariana Is.,National and provincial capital,,"7","Less than 50,000","0","0",UN_Data_2010_2020,15.1499969838,145.7350023423
"1410",Hagatna,GUM,Guam,GQ,Guam,National and provincial capital,,"7","Less than 50,000","0","0",UN_Data_2010_2020,13.4669970603,144.7469914231
"1411",Tokyo,JPN-KNT,Kanto,JA,Japan,National and provincial capital,,"1","5,000,000 and greater","61380","0",UN_Data_2010_2020,35.6830020481,139.8090063652
"1412",Kawasaki,JPN-KNT,Kanto,JA,Japan,Other,,"2","1,000,000 to 4,999,999","61385","0",UN_Data_2010_2020,35.5045770704,139.7272144119
"1413",Yokohama,JPN-KNT,Kanto,JA,Japan,Other,,"2","1,000,000 to 4,999,999","61390","0",UN_Data_2010_2020,35.4369960263,139.6199973837
"1414",Nagoya,JPN-CHB,Chubu,JA,Japan,Provincial capital,,"2","1,000,000 to 4,999,999","61480","0",UN_Data_2010_2020,35.1549989636,136.9210054055
"1415",Kyoto,JPN-KIN,Kinki,JA,Japan,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,35.0090010054,135.7550014209
"1416",Kobe,JPN-KIN,Kinki,JA,Japan,Other,,"2","1,000,000 to 4,999,999","61560","0",UN_Data_2010_2020,34.6901490769,135.2212113729
"1417",Osaka,JPN-KIN,Kinki,JA,Japan,Provincial capital,,"2","1,000,000 to 4,999,999","61550","0",UN_Data_2010_2020,34.6359960388,135.5190033544
"1418",Gifu,JPN-CHB,Chubu,JA,Japan,Provincial capital,,"4","250,000 to 499,999","62140","0",UN_Data_2010_2020,35.4099960435,136.7619933159
"1419",Padang,IDN-SBA,Sumatera Barat,ID,Indonesia,Provincial capital,,"3","500,000 to 999,999","50450","0",UN_Data_2010_2020,-0.9539999544,100.3519983217
"1420",Bandung,IDN-JBA,Jawa Barat,ID,Indonesia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,-6.9119999747,107.6069973708
"1421",Semarang,IDN-JTN,Jawa Tengah,ID,Indonesia,Provincial capital,,"2","1,000,000 to 4,999,999","51040","0",UN_Data_2010_2020,-6.9710040008,110.4260043870
"1422",Yogyakarta,IDN-YGY,Yogyakarta,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,-7.7969969853,110.3689984106
"1423",Alice Springs,AUS-NTR,Northern Territory,AS,Australia,Other,,"0",,"0","0",,-23.6300040063,133.9299903715
"1424",Perth,AUS-WAS,Western Australia,AS,Australia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,-31.9560030368,115.8530044137
"1425",Fremantle,AUS-WAS,Western Australia,AS,Australia,Other,,"0",,"54520","0",,-32.0441669384,115.9345713093
"1426",West Island,CCK,Cocos Is.,CK,Cocos Is.,National and provincial capital,,"0",,"0","0",,-12.1575329377,96.8260773834
"1427",The Settlement,CXR,Christmas I.,KT,Christmas I.,National and provincial capital,,"0",,"50910","0",,-10.4166989577,105.7167003702
"1428",Pontianak,IDN-KBA,Kalimantan Barat,ID,Indonesia,Provincial capital,,"5","100,000 to 249,999","51941","0",UN_Data_2010_2020,-0.0230039476,109.3390023012
"1429",Jambi,IDN-JAM,Jambi,ID,Indonesia,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,-1.6000019894,103.6166763304
"1430",Palembang,IDN-SST,Sumatera Selatan,ID,Indonesia,Provincial capital,,"2","1,000,000 to 4,999,999","50330","0",UN_Data_2010_2020,-2.9909970604,104.7570033740
"1431",Bengkulu,IDN-BNG,Bengkulu,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","50440","1",UN_Data_2010_2020,-3.7999980173,102.2666763608
"1432",Tanjungkarang-Telukbetung,IDN-LMP,Lampung,ID,Indonesia,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,-5.4089999369,105.2540014401
"1433",Jakarta,IDN-JRA,Jakarta Raya,ID,Indonesia,National and provincial capital,,"1","5,000,000 and greater","50970","0",UN_Data_2010_2020,-6.1666650495,106.8000033997
"1434",Palu,IDN-STN,Sulawesi Tengah,ID,Indonesia,Provincial capital,,"0",,"0","0",,-0.8990009639,119.8510024066
"1435",Ambon,IDN-MAL,Maluku,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","52720","0",UN_Data_2010_2020,-3.7166670660,128.1999963844
"1436",Kendari,IDN-STG,Sulawesi Tenggara,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","52240","0",UN_Data_2010_2020,-3.9554369838,122.5883614402
"1437",Makassar,IDN-SSL,Sulawesi Selatan,ID,Indonesia,Other,,"2","1,000,000 to 4,999,999","52320","0",UN_Data_2010_2020,-5.1904259758,119.7227883153
"1438",Dili,TLS,Timor Leste,TT,Timor Leste,National capital,,"5","100,000 to 249,999","51390","0",UN_Data_2010_2020,-8.5709969899,125.5809963937
"1439",Darwin,AUS-NTR,Northern Territory,AS,Australia,Provincial capital,,"5","100,000 to 249,999","54670","0",UN_Data_2010_2020,-12.4129980054,130.8320014049
"1440",Birdum,AUS-NTR,Northern Territory,AS,Australia,Other,,"0",,"0","0",,-15.7499999854,133.2199982878
"1441",Samarinda,IDN-KTI,Kalimantan Timur,ID,Indonesia,Provincial capital,,"3","500,000 to 999,999","51820","0",UN_Data_2010_2020,-0.5020020252,117.1539993764
"1442",Balikpapan,IDN-KTI,Kalimantan Timur,ID,Indonesia,Other,,"3","500,000 to 999,999","51840","0",UN_Data_2010_2020,-1.2099960592,116.8599963087
"1443",Palangkaraya,IDN-KTN,Kalimantan Tengah,ID,Indonesia,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,-2.2666679689,113.9333403520
"1444",Bandjermasin,IDN-KSL,Kalimantan Selatan,ID,Indonesia,Provincial capital,,"3","500,000 to 999,999","51890","0",UN_Data_2010_2020,-3.3280020498,114.5889993514
"1445",Surabaja,IDN-JTI,Jawa Timur,ID,Indonesia,Other,,"2","1,000,000 to 4,999,999","51130","0",UN_Data_2010_2020,-7.3999980466,112.6843744447
"1446",Mataram,IDN-NTB,Nusa Tenggara Barat,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,-8.5899960034,116.1369993607
"1447",Denpasar,IDN-BAL,Bali,ID,Indonesia,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,-8.7066899497,115.2172713017
"1448",Kupang,IDN-NTT,Nusa Tenggara Timur,ID,Indonesia,Provincial capital,,"0",,"51410","0",,-10.1724659278,123.5872893165
"1449",Jayapura,IDN-IJA,Irian Jaya,ID,Indonesia,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,-2.5419960402,140.7189874367
"1450",Vanimo,PNG-WSE,West Sepik,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,-2.6900009842,141.3039963321
"1451",Wewak,PNG-ESE,East Sepik,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,-3.5649989757,143.6200023624
"1452",Madang,PNG-MDN,Madang,PP,Papua New Guinea,Provincial capital,,"0",,"53250","1",,-5.2312590687,145.7829724145
"1453",Wabag,PNG-ENG,Enga,PP,Papua New Guinea,Provincial capital,,"0",,"0","0",,-5.4900000509,143.7180034401
"1454",Kingston,NFK,Norfolk I.,NF,Norfolk I.,National and provincial capital,,"0",,"55500","0",,-29.0637719838,167.9629502858
"1455",Hastings,NZL-HBA,Hawke's Bay,NZ,New Zealand,Provincial capital,,"0",,"0","0",,-39.6399959662,176.8410003206
"1456",Wanganui,NZL-WMN,Wanganui-Manawatu,NZ,New Zealand,Provincial capital,,"0",,"55180","0",,-39.9300029345,175.0349973862
"1457",Wellington,NZL-WLL,Wellington,NZ,New Zealand,National and provincial capital,,"5","100,000 to 249,999","55150","1",UN_Data_2010_2020,-41.3348400517,174.8072164108
"1458",Rockhampton,AUS-QNS,Queensland,AS,Australia,Other,,"0",,"0","0",,-23.4299969809,150.4800003570
"1459",Brisbane,AUS-QNS,Queensland,AS,Australia,Provincial capital,,"2","1,000,000 to 4,999,999","53490","0",UN_Data_2010_2020,-27.4539959317,153.0260013686
"1460",Newcastle,AUS-NSW,New South Wales,AS,Australia,Other,,"4","250,000 to 499,999","53610","0",UN_Data_2010_2020,-32.9279580696,151.7795554463
"1461",Baltimore,USA-MRY,Maryland,US,United States,Other,,"3","500,000 to 999,999","8210","0",US_Census_2019,39.3218819666,-76.6183855693
"1462",Dover,USA-DEL,Delaware,US,United States,Provincial capital,,"7","Less than 50,000","0","0",US_Census_2019,39.1290029842,-75.5250025991
"1463",Annapolis,USA-MRY,Maryland,US,United States,Provincial capital,,"7","Less than 50,000","8225","0",US_Census_2019,38.9590019522,-76.4919985831
"1464",Washington D.C.,USA-DOC,District of Columbia,US,United States,National and provincial capital,,"3","500,000 to 999,999","0","0",US_Census_2019,38.8909080743,-76.9538336884
"1465",Richmond,USA-VRG,Virginia,US,United States,Provincial capital,,"5","100,000 to 249,999","8320","0",US_Census_2019,37.5630029864,-77.4729986217
"1466",Norfolk,USA-VRG,Virginia,US,United States,Other,,"5","100,000 to 249,999","8280","0",US_Census_2019,36.8792910316,-76.2685736340
"1467",Raleigh,USA-NCR,North Carolina,US,United States,Provincial capital,,"4","250,000 to 499,999","0","0",US_Census_2019,35.7910019794,-78.6439975650
"1468",Brooklyn,USA-NYO,New York,US,United States,Other,,"2","1,000,000 to 4,999,999","7630","0",US_Census_2019,40.6639620537,-74.0112206389
"1469",Chester,USA-PEN,Pennsylvania,US,United States,Other,,"7","Less than 50,000","8080","0",US_Census_2019,39.8691630699,-75.3691676303
"1470",Rochester,USA-NYO,New York,US,United States,Other,,"5","100,000 to 249,999","3200","0",US_Census_2019,43.2104669631,-77.6356106428
"1471",Albany,USA-NYO,New York,US,United States,Provincial capital,,"6","50,000 to 99,999","7720","0",US_Census_2019,42.6590009435,-73.7690036965
"1472",Newark,USA-NJR,New Jersey,US,United States,Other,,"4","250,000 to 499,999","7810","0",US_Census_2019,40.7199959791,-74.1999956266
"1473",New York,USA-NYO,New York,US,United States,Other,,"1","5,000,000 and greater","7640","1",US_Census_2019,40.7078640411,-73.9052366295
"1474",Harrisburg,USA-PEN,Pennsylvania,US,United States,Provincial capital,,"7","Less than 50,000","0","0",US_Census_2019,40.2650009753,-76.9040006013
"1475",Trenton,USA-NJR,New Jersey,US,United States,Provincial capital,,"6","50,000 to 99,999","8160","0",US_Census_2019,40.2249959626,-74.7809996519
"1476",Philadelphia,USA-PEN,Pennsylvania,US,United States,Other,,"2","1,000,000 to 4,999,999","8110","0",US_Census_2019,39.9275549719,-75.2182286610
"1477",Augusta,USA-MAI,Maine,US,United States,Provincial capital,,"7","Less than 50,000","7120","0",US_Census_2019,44.3210039693,-69.7719956270
"1478",Montpelier,USA-VRM,Vermont,US,United States,Provincial capital,,"7","Less than 50,000","0","0",US_Census_2019,44.2619999433,-72.5799956630
"1479",Concord,USA-NHM,New Hampshire,US,United States,Provincial capital,,"7","Less than 50,000","0","0",US_Census_2019,43.2060030414,-71.5439966339
"1480",Boston,USA-MSS,Massachusetts,US,United States,Provincial capital,,"3","500,000 to 999,999","7250","0",US_Census_2019,42.3749970604,-71.1029965832
"1481",Providence,USA-RHI,Rhode Island,US,United States,Provincial capital,,"5","100,000 to 249,999","7420","0",US_Census_2019,41.8159980591,-71.4259976834
"1482",Hartford,USA-CNN,Connecticut,US,United States,Provincial capital,,"5","100,000 to 249,999","0","0",US_Census_2019,41.7600000437,-72.7029986739
"1483",Caracas,VEN-DFD,Distrito Federal,VE,Venezuela,National and provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,10.4960429484,-66.8982775618
"1484",Los Teques,VEN-MRN,Miranda,VE,Venezuela,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,10.3419990092,-67.0400005807
"1485",Barcelona,VEN-ANZ,Anzoategui,VE,Venezuela,Provincial capital,,"0",,"0","0",,10.1330009255,-64.6919996087
"1486",San Juan De Los Morros,VEN-GUA,Guarico,VE,Venezuela,Provincial capital,,"0",,"0","0",,9.9009989584,-67.3540016866
"1487",Ciudad Bolivar,VEN-BLV,Bolivar,VE,Venezuela,Provincial capital,,"4","250,000 to 499,999","12340","0",UN_Data_2010_2020,8.1270000673,-63.5529956070
"1488",San Fernado de Apure,VEN-APU,Apure,VE,Venezuela,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,7.9019459316,-67.4800016066
"1489",Puerto Carreno,COL-VCH,Vichada,CO,Colombia,Provincial capital,,"0",,"0","0",,6.1849980284,-67.4890016008
"1490",Boa Vista,BRA-ROR,Roraima,BR,Brazil,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,2.8179989910,-60.6639956224
"1491",Puerto La Cruz,VEN-ANZ,Anzoategui,VE,Venezuela,Other,,"6","50,000 to 99,999","12185","0",UN_Data_2010_2020,10.2327030098,-64.6333015620
"1492",La Asuncion,VEN-NES,Neuva Esparta,VE,Venezuela,Provincial capital,,"0",,"0","0",,11.0333339687,-63.8833316050
"1493",Port of Spain,TTO,Trinidad & Tobago,TD,Trinidad & Tobago,National capital,,"7","Less than 50,000","11720","0",UN_Data_2010_2020,10.6397370431,-61.4900605923
