FID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,lat,long
"1524",Macapa_Brazil,BRA-AMA,Amapa,BR,Brazil,Provincial capital,,"4","250,000 to 499,999","12483","0",UN_Data_2010_2020,"0.0360000785","-51.0479996732"
"1525",Thule_Greenland,GRL-NRD,Nordgronland,GL,Greenland,Provincial capital,,"0",,"1000","0",,"77.4829980670","-69.3449996309"
"1526",Moosonee_Canada,CAN-ONT,Ontario,CA,Canada,Other,,"0",,"1120","0",,"51.3299969967","-80.7299996779"
"1527",Saint John's_Canada,CAN-NWF,Newfoundland and Labrador,CA,Canada,Provincial capital,,"5","100,000 to 249,999","1670","0",UN_Data_2010_2020,"47.5649999958","-52.7339966713"
"1528",Quebec_Canada,CAN-QUE,Quebec,CA,Canada,Provincial capital,,"3","500,000 to 999,999","2180","1",UN_Habitat_2020,"46.8019980351","-71.2449986074"
"1529",Saint-Pierre_St. Pierre & Miquelon,SPM,St. Pierre & Miquelon,SB,St. Pierre & Miquelon,National and provincial capital,,"0",,"0","0",,"46.7859959308","-56.1940016621"
"1530",Montreal_Canada,CAN-QUE,Quebec,CA,Canada,Other,,"2","1,000,000 to 4,999,999","2235","0",UN_Habitat_2020,"45.5410170212","-73.6535336673"
"1531",Ottawa_Canada,CAN-ONT,Ontario,CA,Canada,National capital,,"2","1,000,000 to 4,999,999","2520","0",UN_Data_2010_2020,"45.3740039622","-75.6510026846"
"1532",Godhavn_Greenland,GRL-VST,Vestgronland,GL,Greenland,Other,,"0",,"840","0",,"69.2440020702","-53.5529966473"
"1533",Iqaluit_Canada,CAN-NNV,Nunavut,CA,Canada,Provincial capital,,"0",,"0","0",,"63.7553519337","-68.5414616205"
"1534",Canaport_Canada,CAN-NBR,New Brunswick,CA,Canada,Other,,"0",,"6545","0",,"45.2424780464","-65.9673715781"
"1535",Nuuk_Greenland,GRL-VST,Vestgronland,GL,Greenland,National and provincial capital,,"7","Less than 50,000","640","0",UN_Data_2010_2020,"64.2711870048","-51.5799986916"
"1536",Sept-Iles_Canada,CAN-QUE,Quebec,CA,Canada,Other,,"0",,"1955","0",,"50.2825410374","-66.4025485899"
"1537",Charlottetown_Canada,CAN-PEI,Prince Edward Island,CA,Canada,Provincial capital,,"0",,"5750","0",,"46.2406049818","-63.1394456547"
"1538",Fredericton_Canada,CAN-NBR,New Brunswick,CA,Canada,Provincial capital,,"0",,"0","0",,"45.9450000322","-66.6569965950"
"1539",Schefferville_Canada,CAN-QUE,Quebec,CA,Canada,Other,,"0",,"0","0",,"54.8010000314","-66.8109956881"
"1540",Saint John_Canada,CAN-NBR,New Brunswick,CA,Canada,Other,,"6","50,000 to 99,999","0","0",UN_Data_2010_2020,"45.2639970450","-66.0680007018"
"1541",Goose Bay_Canada,CAN-NWF,Newfoundland and Labrador,CA,Canada,Other,,"0",,"0","0",,"53.2950929421","-60.2815585838"
"1542",Cherbourg_France,FRA-BNR,Basse-Normandie,FR,France,Other,,"0",,"35950","0",,"49.6500029183","-1.6333017116"
"1543",Brest_France,FRA-BRT,Bretagne,FR,France,Other,,"5","100,000 to 249,999","36460","0",UN_Data_2010_2020,"48.3832979901","-4.4999996290"
"1544",Scoresbyund_Greenland,GRL-OST,Ostgronland,GL,Greenland,Other,,"0",,"40","0",,"70.5285719523","-22.9963226682"
"1545",Angmagssalik_Greenland,GRL-OST,Ostgronland,GL,Greenland,Other,,"0",,"0","0",,"65.6330309708","-37.7077676651"
"1546",St. Peter Port_Guernsey,XGK,Guernsey,GK,Guernsey,National and provincial capital,,"7","Less than 50,000","36000","0",UN_Data_2010_2020,"49.4499960583","-2.5333016362"
"1547",St. Helier_Jersey,XJE,Jersey,JE,Jersey,National and provincial capital,,"0",,"36040","0",,"49.1832989528","-2.0999965756"
"1548",Caen_France,FRA-BNR,Basse-Normandie,FR,France,Provincial capital,,"5","100,000 to 249,999","35880","0",UN_Data_2010_2020,"49.1750009402","-0.3369955630"
"1549",Rennes_France,FRA-BRT,Bretagne,FR,France,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"48.1190040383","-1.6769966789"
"1550",Nantes_France,FRA-PDL,Pays de la Loire,FR,France,Provincial capital,,"4","250,000 to 499,999","36900","0",UN_Data_2010_2020,"47.2190039482","-1.5620035736"
"1551",Dundee_United Kingdom,GBR-SCT,Scotland,UK,United Kingdom,Other,,"0",,"32170","0",,"56.4667019481","-2.9666965544"
"1552",Torshavn_Faroe Is.,FRO,Faeroe Islands,FO,Faroe Is.,National and provincial capital,,"7","Less than 50,000","32690","0",UN_Data_2010_2020,"62.0209979628","-6.7699975614"
"1553",Reykjavik_Iceland,ISL-RYK,Reykjavik,IC,Iceland,National and provincial capital,,"5","100,000 to 249,999","100","1",UN_Data_2010_2020,"64.1349989179","-21.8950016124"
"1554",Southampton_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"4","250,000 to 499,999","35580","0",UN_Data_2010_2020,"50.9000039260","-1.4000036765"
"1555",Fawley_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"0",,"35590","0",,"50.8166999485","-1.3332955587"
"1556",Belfast_United Kingdom,GBR-NIR,Northern Ireland,UK,United Kingdom,Provincial capital,,"4","250,000 to 499,999","33770","0",UN_Data_2010_2020,"54.5869980529","-5.9100026495"
"1557",Sheffield_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"53.3740410588","-1.4629947004"
"1558",Dublin_Ireland,IRL-LEN,Leinster,EI,Ireland,National and provincial capital,,"3","500,000 to 999,999","34480","0",UN_Data_2010_2020,"53.3415599262","-6.2573487128"
"1559",Galway_Ireland,IRL-CNN,Connacht,EI,Ireland,Provincial capital,,"0",,"34060","0",,"53.2710000107","-9.0649975925"
"1560",Birmingham_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"2","1,000,000 to 4,999,999","0","0",UN_Data_2010_2020,"52.4927520406","-1.8633417045"
"1561",Cork_Ireland,IRL-MUN,Munster,EI,Ireland,Provincial capital,,"5","100,000 to 249,999","34360","0",UN_Data_2010_2020,"51.8979959922","-8.4909956772"
"1562",London_United Kingdom,GBR-ENG,England,UK,United Kingdom,National and provincial capital,,"1","5,000,000 and greater","31470","0",UN_Data_2010_2020,"51.4879109367","-0.1780016766"
"1563",Hunterston_United Kingdom,GBR-SCT,Scotland,UK,United Kingdom,Other,,"0",,"33515","0",,"55.7367480670","-4.8567775989"
"1564",Teesport_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"0",,"31720","0",,"54.6000030827","-1.1666967053"
"1565",Edinburgh_United Kingdom,GBR-SCT,Scotland,UK,United Kingdom,Provincial capital,,"4","250,000 to 499,999","31930","0",UN_Data_2010_2020,"55.9240019288","-3.2499986213"
"1566",Glasgow_United Kingdom,GBR-SCT,Scotland,UK,United Kingdom,Other,,"2","1,000,000 to 4,999,999","33490","0",UN_Data_2010_2020,"55.8628110362","-4.2699415984"
"1567",Douglas_Isle of Man,XIM,Isle of Man,IM,Isle of Man,National and provincial capital,,"0",,"33610","0",,"54.1519289365","-4.4791826121"
"1568",Leeds_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"53.8087050712","-1.4975276649"
"1569",Manchester_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"3","500,000 to 999,999","34700","0",UN_Data_2010_2020,"53.4796649758","-2.2617806820"
"1570",Cardiff_United Kingdom,GBR-WLS,Wales,UK,United Kingdom,Provincial capital,,"4","250,000 to 499,999","35010","0",UN_Data_2010_2020,"51.4833389542","-3.2166626002"
"1571",Liverpool_United Kingdom,GBR-ENG,England,UK,United Kingdom,Other,,"3","500,000 to 999,999","34690","0",UN_Data_2010_2020,"53.4230010541","-2.9709986331"
"1572",Ponta Delgada_Portugal,PRT-AZR,Azores,PO,Portugal,Provincial capital,,"0",,"38100","0",,"37.7462969897","-25.6922096765"
"1573",Oviedo_Spain,ESP-AST,Asturias,SP,Spain,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"43.3690019633","-5.8470026895"
"1574",Santiago De Compostela_Spain,ESP-GLC,Galicia,SP,Spain,Provincial capital,,"0",,"0","0",,"42.8799959305","-8.5409997090"
"1575",Viana Do Castelo_Portugal,PRT-VDC,Viana do Castelo,PO,Portugal,Provincial capital,,"0",,"37940","0",,"41.6962350528","-8.8441376402"
"1576",Porto_Portugal,PRT-POR,Porto,PO,Portugal,Provincial capital,,"5","100,000 to 249,999","37960","1",UN_Data_2010_2020,"41.1659999247","-8.5850006556"
"1577",Aveiro_Portugal,PRT-AVE,Aveiro,PO,Portugal,Provincial capital,,"0",,"37970","1",,"40.6410030164","-8.6509976901"
"1578",Leiria_Portugal,PRT-LEI,Leiria,PO,Portugal,Provincial capital,,"0",,"0","1",,"39.7389959405","-8.8049966177"
"1579",Praia_Cape Verde,CPV,Cape Verde,CV,Cape Verde,National capital,,"0",,"45910","0",,"14.9229990771","-23.5209955595"
"1580",Santa Cruz de Tenerife_Spain,ESP-CNR,Canarias,SP,Spain,Provincial capital,,"5","100,000 to 249,999","38160","0",UN_Data_2010_2020,"28.4667030075","-16.2500036732"
"1581",Las Palmas_Spain,ESP-CNR,Canarias,SP,Spain,Other,,"4","250,000 to 499,999","38170","0",UN_Data_2010_2020,"28.1500020356","-15.4167025993"
"1582",Zaragoza_Spain,ESP-ARG,Aragon,SP,Spain,Provincial capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"41.6510009220","-0.8780036772"
"1583",Valencia_Spain,ESP-VLN,Valenciana,SP,Spain,Provincial capital,,"3","500,000 to 999,999","38480","0",UN_Data_2010_2020,"39.4710029324","-0.3670015565"
"1584",Funchal_Portugal,PRT-MDR,Madeira,PO,Portugal,Provincial capital,,"0",,"0","0",,"32.6451599376","-16.8219357188"
"1585",Laayoune_Morocco,,Saguia el Hamra,MO,Morocco,Other,,"0",,"0","0",,"26.9999999899","-13.1799956765"
"1586",Fderik_Mauritania,MRT-TZM,Tiris Zemmour,MR,Mauritania,Provincial capital,,"0",,"0","0",,"22.6790010623","-12.7070006841"
"1587",Braganca_Portugal,PRT-BRG,Braganca,PO,Portugal,Provincial capital,,"0",,"0","1",,"41.8079969242","-6.7550035835"
"1588",Braga_Portugal,PRT-BRA,Braga,PO,Portugal,Provincial capital,,"0",,"0","1",,"41.5449990403","-8.4269966924"
"1589",Vila Real_Portugal,PRT-VRE,Vila Real,PO,Portugal,Provincial capital,,"0",,"0","1",,"41.2939980598","-7.7370026470"
"1590",Viseu_Portugal,PRT-VIS,Viseu,PO,Portugal,Provincial capital,,"0",,"0","1",,"40.6569960191","-7.9100005880"
"1591",Guarda_Portugal,PRT-GUA,Guarda,PO,Portugal,Provincial capital,,"0",,"0","1",,"40.5410040544","-7.2620006688"
"1592",Coimbra_Portugal,PRT-CMB,Coimbra,PO,Portugal,Provincial capital,,"0",,"0","1",,"40.2129990593","-8.4159986484"
"1593",Castelo Branco_Portugal,PRT-CBR,Castelo Branco,PO,Portugal,Provincial capital,,"0",,"0","1",,"39.8109960602","-7.4879997162"
"1594",Rabat_Morocco,MAR-NWT,North-West,MO,Morocco,National and provincial capital,,"2","1,000,000 to 4,999,999","45787","0",UN_Habitat_2020,"34.0149959370","-6.8329976869"
"1595",Portalegre_Portugal,PRT-PRT,Portalegre,PO,Portugal,Provincial capital,,"0",,"0","1",,"39.2900040219","-7.4230017065"
"1596",Santarem_Portugal,PRT-SNT,Santarem,PO,Portugal,Provincial capital,,"0",,"0","1",,"39.2309999959","-8.6820027085"
"1597",Merida_Spain,ESP-EXT,Extremadura,SP,Spain,Provincial capital,,"0",,"0","0",,"38.9120039311","-6.3379976705"
"1598",Lisbon_Portugal,PRT-LIS,Lisboa,PO,Portugal,National and provincial capital,,"3","500,000 to 999,999","37990","0",UN_Data_2010_2020,"38.7299970597","-9.1299956022"
"1599",Evora_Portugal,PRT-EVO,Evora,PO,Portugal,Provincial capital,,"0",,"0","1",,"38.5599960277","-7.9059957180"
"1600",Setubal_Portugal,PRT-STB,Setubal,PO,Portugal,Provincial capital,,"0",,"38000","1",,"38.5209989760","-8.8820006323"
"1601",Beja_Portugal,PRT-BEJ,Beja,PO,Portugal,Provincial capital,,"0",,"0","1",,"38.0140020563","-7.8630025669"
"1602",Seville_Spain,ESP-AND,Andalucia,SP,Spain,Provincial capital,,"3","500,000 to 999,999","38270","0",UN_Data_2010_2020,"37.3730040816","-5.9709956237"
"1603",Faro_Portugal,PRT-FAR,Faro,PO,Portugal,Provincial capital,,"0",,"38030","1",,"37.0189979630","-7.9280005766"
"1604",Bordeaux_France,FRA-AQT,Aquitaine,FR,France,Provincial capital,,"5","100,000 to 249,999","37190","0",UN_Data_2010_2020,"44.8409969828","-0.5990036890"
"1605",Santander_Spain,ESP-CNT,Cantabria,SP,Spain,Provincial capital,,"5","100,000 to 249,999","37470","0",UN_Data_2010_2020,"43.4626109392","-3.8005376015"
"1606",Pamplona_Spain,ESP-NVR,Navarra,SP,Spain,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"42.8130000366","-1.6530027067"
"1607",Logrono_Spain,ESP-LJR,La Rioja,SP,Spain,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"42.4659960280","-2.4460015593"
"1608",Valladolid_Spain,ESP-CYL,Castilla y Leon,SP,Spain,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"41.6500020627","-4.7210037176"
"1609",Madrid_Spain,ESP-MDR,Madrid,SP,Spain,National and provincial capital,,"2","1,000,000 to 4,999,999","0","1",UN_Data_2010_2020,"40.4422200735","-3.6909716982"
"1610",Toledo_Spain,ESP-CLM,Castilla-La Mancha,SP,Spain,Provincial capital,,"0",,"0","0",,"39.8590020423","-4.0280036615"
"1611",Bilbao_Spain,ESP-PSV,Pais Vasco,SP,Spain,Other,,"4","250,000 to 499,999","37400","0",UN_Data_2010_2020,"43.2821520019","-2.9737795860"
"1612",Vitoria_Spain,ESP-PSV,Pais Vasco,SP,Spain,Provincial capital,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"42.8501610470","-2.6747815596"
"1613",Melilla_Spain,ESP-PS2,Melilla,SP,Spain,Provincial capital,,"0",,"45710","1",,"35.3164860268","-2.9659586628"
"1614",Murcia_Spain,ESP-MUR,Murcia,SP,Spain,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"37.9799999633","-1.1339996165"
"1615",Gibraltar_Gibraltar,GIB,Gibraltar,GI,Gibraltar,National and provincial capital,,"7","Less than 50,000","0","1",UN_Data_2010_2020,"36.1289970576","-5.3520026731"
"1616",Fes_Morocco,MAR-CNR,Centre-North,MO,Morocco,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"34.0440030711","-4.9959986703"
"1617",Meknes_Morocco,MAR-CSO,Centre-South,MO,Morocco,Provincial capital,,"0",,"0","0",,"33.9039989310","-5.5569955558"
"1618",Ceuta_Spain,ESP-PS1,Ceuta,SP,Spain,Provincial capital,,"0",,"45730","1",,"35.8832970151","-5.3166955761"
"1619",Oran_Algeria,DZA-ORA,Oran,AG,Algeria,Other,,"3","500,000 to 999,999","45640","1",UN_Habitat_2020,"35.7499979419","-0.5200016247"
"1620",Sidi-Bel-Abbes_Algeria,DZA-SBA,Sidi bel Abbes,AG,Algeria,Provincial capital,,"0",,"0","0",,"35.1970020259","-0.6389996001"
"1621",Tlemcen_Algeria,DZA-TLM,Tlemcen,AG,Algeria,Provincial capital,,"0",,"0","1",,"34.8830009199","-1.3139996676"
"1622",Oujda_Morocco,MAR-EST,Eastern,MO,Morocco,Provincial capital,,"0",,"0","0",,"34.6889969797","-1.9119955551"
"1623",Casablanca_Morocco,MAR-CEN,Centre,MO,Morocco,Provincial capital,,"2","1,000,000 to 4,999,999","45793","0",UN_Habitat_2020,"33.6050010701","-7.6319996247"
"1624",Marrakech_Morocco,MAR-TNF,Tensift,MO,Morocco,Provincial capital,,"2","1,000,000 to 4,999,999","0","0",UN_Habitat_2020,"31.6310039241","-8.0119975997"
"1625",Bechar_Algeria,DZA-BCH,Bechar,AG,Algeria,Provincial capital,,"0",,"0","1",,"31.6080000406","-2.2200026774"
"1626",Agadir_Morocco,MAR-SOU,South,MO,Morocco,Provincial capital,,"3","500,000 to 999,999","45803","0",UN_Habitat_2020,"30.4180019184","-9.6110006656"
"1627",Adrar_Algeria,DZA-ADR,Adrar,AG,Algeria,Provincial capital,,"0",,"0","1",,"27.8679960368","-0.2899977073"
"1628",Tindouf_Algeria,DZA-TND,Tindouf,AG,Algeria,Other,,"0",,"0","1",,"27.7000019906","-8.1600027092"
"1629",Kiffa_Mauritania,MRT-ASB,Assaba,MR,Mauritania,Provincial capital,,"0",,"0","0",,"16.6169970445","-11.4039985701"
"1630",Kaedi_Mauritania,MRT-GRG,Gorgol,MR,Mauritania,Provincial capital,,"0",,"0","0",,"16.1520030216","-13.4970026276"
"1631",Selibabi_Mauritania,MRT-GDM,Guidimaka,MR,Mauritania,Provincial capital,,"0",,"0","0",,"15.1610039639","-12.1760006906"
"1632",Kayes_Mali,MLI-KAY,Kayes,ML,Mali,Provincial capital,,"0",,"0","1",,"14.4489959583","-11.4290006688"
"1633",Catio_Guinea-Bissau,GNB-TMB,Tombali,PU,Guinea-Bissau,Provincial capital,,"0",,"0","0",,"11.2166999575","-15.1667006436"
"1634",Boke_Guinea,GIN-BOK,Boke,GV,Guinea,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,"10.9389960373","-14.2970035903"
"1635",Bo_Sierra Leone,SLE-STH,Southern,SL,Sierra Leone,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"7.9679970793","-11.7340016150"
"1636",Robertsport_Liberia,LBR-GCM,Grand Cape Mount,LI,Liberia,Provincial capital,,"0",,"45930","0",,"6.7499999494","-11.3667026905"
"1637",Telimele_Guinea,GIN-TLM,Telimele,GV,Guinea,Provincial capital,,"0",,"0","1",,"10.9050030460","-13.0429977126"
"1638",Fria_Guinea,GIN-FRI,Fria,GV,Guinea,Provincial capital,,"0",,"0","1",,"10.3779989863","-13.5520016182"
"1639",Boffa_Guinea,GIN-BOF,Boffa,GV,Guinea,Provincial capital,,"0",,"0","1",,"10.1850030070","-14.0429965991"
"1640",Kindia_Guinea,GIN-KIN,Kindia,GV,Guinea,Provincial capital,,"5","100,000 to 249,999","0","1",UN_Data_2010_2020,"10.0549980516","-12.8660036721"
"1641",Conakry_Guinea,GIN-CNK,Conakry,GV,Guinea,National and provincial capital,,"2","1,000,000 to 4,999,999","45855","1",UN_Data_2010_2020,"9.5499990160","-13.6719986184"
"1642",Forecariah_Guinea,GIN-FRC,Forecariah,GV,Guinea,Provincial capital,,"0",,"0","1",,"9.4300020158","-13.0979967031"
"1643",Jelenia Gora_Poland,POL-JGO,Jelenia Gora,PL,Poland,Provincial capital,,"0",,"0","1",,"50.9000039260","15.7269963626"
"1644",Makeni_Sierra Leone,SLE-NRT,Northern,SL,Sierra Leone,Provincial capital,,"5","100,000 to 249,999","0","0",UN_Data_2010_2020,"8.8810020337","-12.0439976854"
"1645",Freetown_Sierra Leone,SLE-WAR,Western Area,SL,Sierra Leone,National and provincial capital,,"2","1,000,000 to 4,999,999","45862","0",UN_Data_2010_2020,"8.4860009792","-13.2389997025"
"1646",Pita_Guinea,GIN-PIT,Pita,GV,Guinea,Provincial capital,,"0",,"0","1",,"11.0799990367","-12.4010007131"
"1647",Dalaba_Guinea,GIN-DAL,Dalaba,GV,Guinea,Provincial capital,,"0",,"0","1",,"10.6559999497","-12.2720037186"
"1648",Mamou_Guinea,GIN-MAM,Mamou,GV,Guinea,Provincial capital,,"0",,"0","1",,"10.3740030524","-12.0920036675"
"1649",Nouadhibou_Mauritania,MRT-DND,Dakhlet Nouadhibou,MR,Mauritania,Other,,"5","100,000 to 249,999","45812","0",UN_Data_2010_2020,"20.9000520585","-17.0667356957"
"1650",Atar_Mauritania,MRT-ADR,Adrar,MR,Mauritania,Provincial capital,,"0",,"0","0",,"20.5109999760","-13.0499996571"
"1651",Akjoujt_Mauritania,MRT-INC,Inchiri,MR,Mauritania,Provincial capital,,"0",,"0","0",,"19.7469989905","-14.3909996325"
"1652",Tidjikdja_Mauritania,MRT-TGN,Tagant,MR,Mauritania,Provincial capital,,"0",,"0","0",,"18.5580000586","-11.4309987185"
"1653",Aleg_Mauritania,MRT-BRK,Brakna,MR,Mauritania,Provincial capital,,"0",,"0","0",,"17.0579969298","-13.9089957097"
"1654",Thies_Senegal,SEN-THI,Thies,SG,Senegal,Provincial capital,,"3","500,000 to 999,999","0","1",UN_Data_2010_2020,"14.8049999611","-16.9239956143"
"1655",Dakar_Senegal,SEN-DKR,Dakar,SG,Senegal,National and provincial capital,,"5","100,000 to 249,999","45820","1",UN_Data_2010_2020,"14.6870010106","-17.4519986988"
"1656",Nouakchott_Mauritania,MRT-TRR,Trarza,MR,Mauritania,National capital,,"3","500,000 to 999,999","0","0",UN_Data_2010_2020,"18.0839969398","-15.9779966934"
"1657",Louga_Senegal,SEN-LOU,Louga,SG,Senegal,Provincial capital,,"0",,"0","1",,"15.7500000225","-16.0832965934"
"1658",Rosso_Mauritania,MRT-TRR,Trarza,MR,Mauritania,Provincial capital,,"0",,"0","0",,"16.5120029583","-15.7989956672"
"1659",Saint Louis_Senegal,SEN-STL,Saint-Louis,SG,Senegal,Other,,"4","250,000 to 499,999","0","0",UN_Data_2010_2020,"15.9512129275","-16.2978387106"
"1660",Diourbel_Senegal,SEN-DRB,Diourbel,SG,Senegal,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"14.6529989177","-16.2340015688"
"1661",Fatick_Senegal,SEN-FTC,Fatick,SG,Senegal,Provincial capital,,"0",,"0","1",,"14.3440020375","-16.4159996696"
"1662",Kaolack_Senegal,SEN-KLC,Kaolack,SG,Senegal,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"14.1429959872","-16.0959956439"
"1663",Kerewan_The Gambia,GMB-NBA,North Bank,GA,The Gambia,Provincial capital,,"0",,"0","0",,"13.4939970431","-16.0949966191"
"1664",Banjul_The Gambia,GMB-BNJ,Banjul,GA,The Gambia,National capital and provincial capital enclave,,"0",,"45825","1",,"13.4639549742","-16.5967915600"
"1665",Bathurst_The Gambia,GMB-BNJ,Banjul,GA,The Gambia,Provincial capital,,"0",,"0","0",,"13.4549999915","-16.5889976107"
"1666",Mansa Konko_The Gambia,GMB-LRI,Lower River,GA,The Gambia,Provincial capital,,"0",,"0","0",,"13.3773120329","-15.6785665891"
"1667",Brikama_The Gambia,GMB-WST,Western,GA,The Gambia,Provincial capital,,"0",,"0","0",,"13.2789960398","-16.6529965955"
"1668",Ziguinchor_Senegal,SEN-ZGN,Ziguinchor,SG,Senegal,Provincial capital,,"4","250,000 to 499,999","0","1",UN_Data_2010_2020,"12.5800020000","-16.2839966645"
"1669",Cacheu_Guinea-Bissau,GNB-CAC,Cacheu,PU,Guinea-Bissau,Provincial capital,,"0",,"45835","1",,"12.2689979686","-16.1649986891"
"1670",Bolama_Guinea-Bissau,GNB-BOL,Bolama,PU,Guinea-Bissau,Provincial capital,,"0",,"45840","1",,"11.5830000226","-15.4860026877"
"1671",Bissau_Guinea-Bissau,GNB-BIS,Bissau,PU,Guinea-Bissau,National capital and provincial capital enclave,,"0",,"45838","1",,"11.8639980605","-15.5979987184"
