,id,title,date,address,thumbnail,division,division_url,latitude,longitude,SHAPE
1046,http://www.loc.gov/item/73693343/,"Belleville, St. Clair Co., Illinois 1867.",1867,"Belleville, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104b/pm001390.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.51240000000007,-89.98422999999997,"{'spatialReference': {'wkid': 4326}, 'x': -89.98422999999997, 'y': 38.51240000000007}"
1158,http://www.loc.gov/item/73694536/,"Bird's eye view of the city of Berlin, Green Lake Co., Wisconsin 1867.",1867,"Berlin, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124b/pm010240.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.96834000000007,-88.94733999999994,"{'spatialReference': {'wkid': 4326}, 'x': -88.94733999999994, 'y': 43.96834000000007}"
1047,http://www.loc.gov/item/73693345/,"Bloomington, Illinois 1867.",1867,"Bloomington, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104b/pm001400.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.485460000000046,-88.99772999999999,"{'spatialReference': {'wkid': 4326}, 'x': -88.99772999999999, 'y': 40.485460000000046}"
1048,http://www.loc.gov/item/73693346/,"Cairo, Il[linois] 1867.",1867,"Cairo, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001410.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,37.00510000000003,-89.17626999999999,"{'spatialReference': {'wkid': 4326}, 'x': -89.17626999999999, 'y': 37.00510000000003}"
1050,http://www.loc.gov/item/73693347/,"Centralia, Marion Co., Illinois 1867.",1867,"Centralia, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001430.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.52828000000005,-89.13057999999995,"{'spatialReference': {'wkid': 4326}, 'x': -89.13057999999995, 'y': 38.52828000000005}"
1164,http://www.loc.gov/item/73694539/,"Fond du Lac, Wisconsin 1867.",1867,"Fond du Lac, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124f/pm010300.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.77302000000003,-88.44708999999995,"{'spatialReference': {'wkid': 4326}, 'x': -88.44708999999995, 'y': 43.77302000000003}"
1166,http://www.loc.gov/item/73694541/,"Green Bay and Fort Howard, Brown Co., Wisconsin 1867.",1867,"Green Bay, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124g/pm010320.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.51320000000004,-88.00986999999998,"{'spatialReference': {'wkid': 4326}, 'x': -88.00986999999998, 'y': 44.51320000000004}"
1216,http://www.loc.gov/item/73693453/,"Bird's eye view of the city of Hastings, Dakota Co., Minnesota 1867.",1867,"Hastings, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144h/pm003890.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.742290000000025,-92.85138999999998,"{'spatialReference': {'wkid': 4326}, 'x': -92.85138999999998, 'y': 44.742290000000025}"
1170,http://www.loc.gov/item/73694545/,"Birds eye view of the city of La Crosse, Wisconsin 1867.",1867,"La Crosse, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124l/pm010360.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.812670000000026,-91.25205999999997,"{'spatialReference': {'wkid': 4326}, 'x': -91.25205999999997, 'y': 43.812670000000026}"
1217,http://www.loc.gov/item/73693454/,"Lake City, Wabasha Co., Minnesota 1867.",1867,"Lake City, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144l/pm003900.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.449310000000025,-92.26655999999997,"{'spatialReference': {'wkid': 4326}, 'x': -92.26655999999997, 'y': 44.449310000000025}"
1174,http://www.loc.gov/item/73694546/,"Madison, Wisconsin 1867.",1867,"Madison, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124m/pm010390.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.07313000000005,-89.38643999999994,"{'spatialReference': {'wkid': 4326}, 'x': -89.38643999999994, 'y': 43.07313000000005}"
1220,http://www.loc.gov/item/73693455/,"Minneapolis and Saint Anthony, Minnesota 1867.",1867,"Minneapolis, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144m/pm003930.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.97902000000005,-93.26493999999997,"{'spatialReference': {'wkid': 4326}, 'x': -93.26493999999997, 'y': 44.97902000000005}"
437,http://www.loc.gov/item/76695280/, New York und Umgegend.,1867,New York,https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005947.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.71455000000003,-74.00713999999994,"{'spatialReference': {'wkid': 4326}, 'x': -74.00713999999994, 'y': 40.71455000000003}"
1185,http://www.loc.gov/item/73694547/,"Oshkosh, Winebago Co., Wisconsin 1867.",1867,"Oshkosh, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124o/pm010490.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.024910000000034,-88.54442999999998,"{'spatialReference': {'wkid': 4326}, 'x': -88.54442999999998, 'y': 44.024910000000034}"
1093,http://www.loc.gov/item/73693368/,"Peoria, Illinois 1867.",1867,"Peoria, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104p/pm001780.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.692360000000065,-89.58798999999999,"{'spatialReference': {'wkid': 4326}, 'x': -89.58798999999999, 'y': 40.692360000000065}"
1141,http://www.loc.gov/item/73693442/,"Pontiac, Oakland Co., Michigan 1867.",1867,"Pontiac, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114p/pm003690.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.636870000000044,-83.28841999999997,"{'spatialReference': {'wkid': 4326}, 'x': -83.28841999999997, 'y': 42.636870000000044}"
1142,http://www.loc.gov/item/73693443/,"Birds eye view of the city of Port Huron, Sarnia & Gratiot, St. Clair Co., Michigan 1867 & Point Edwards, Lambton Co., Canada west.",1867,"Port Huron, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114p/pm003700.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.97589000000005,-82.42918999999995,"{'spatialReference': {'wkid': 4326}, 'x': -82.42918999999995, 'y': 42.97589000000005}"
1192,http://www.loc.gov/item/73694553/,"Birds eye view of the city of Ripon, Fond du Lac Co., Wisconsin 1867.",1867,"Ripon, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124r/pm010550.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.84612000000004,-88.83700999999996,"{'spatialReference': {'wkid': 4326}, 'x': -88.83700999999996, 'y': 43.84612000000004}"
1118,http://www.loc.gov/item/80691360/,"East Saginaw, Michigan, 1867",1867,"Saginaw, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114e/pm003731.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.41940000000005,-83.94651999999996,"{'spatialReference': {'wkid': 4326}, 'x': -83.94651999999996, 'y': 43.41940000000005}"
1146,http://www.loc.gov/item/73693445/, Saginaw City [Michigan 1867],1867,"Saginaw, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114s/pm003730.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.41940000000005,-83.94651999999996,"{'spatialReference': {'wkid': 4326}, 'x': -83.94651999999996, 'y': 43.41940000000005}"
1234,http://www.loc.gov/item/73693464/,"Saint Paul, Minnesota 1867.",1867,"Saint Paul, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144s/pm004070.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.94441000000006,-93.09326999999996,"{'spatialReference': {'wkid': 4326}, 'x': -93.09326999999996, 'y': 44.94441000000006}"
1103,http://www.loc.gov/item/73693374/,"Springfield, Illinois 1867.",1867,"Springfield, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104s/pm001880.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.801300000000026,-89.64359999999994,"{'spatialReference': {'wkid': 4326}, 'x': -89.64359999999994, 'y': 39.801300000000026}"
1203,http://www.loc.gov/item/73694555/,"Watertown, Jefferson Co., Wisconsin 1867.",1867,"Watertown, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124w/pm010620.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.19736000000006,-88.72046999999998,"{'spatialReference': {'wkid': 4326}, 'x': -88.72046999999998, 'y': 43.19736000000006}"
3,http://www.loc.gov/item/97685001/,"Map of Winona County, Minnesota. 1867.",1867,"Winona County, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144w/pm004141.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.98562203400007,-91.78299541399997,"{'spatialReference': {'wkid': 4326}, 'x': -91.78299541399997, 'y': 43.98562203400007}"
1244,http://www.loc.gov/item/73693469/,"Birds eye view of the city of Winona, Minnesota 1867.",1867,"Winona, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144w/pm004150.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.05162000000007,-91.63840999999996,"{'spatialReference': {'wkid': 4326}, 'x': -91.63840999999996, 'y': 44.05162000000007}"
1107,http://www.loc.gov/item/73693419/,"Birds eye view of the city of Albion, Calhoun Co., Michigan.",1868,"Albion, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114a/pm003330.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.246680000000026,-84.75303999999994,"{'spatialReference': {'wkid': 4326}, 'x': -84.75303999999994, 'y': 42.246680000000026}"
1247,http://www.loc.gov/item/73693390/,"Bird's eye view of Blairstown, Benton Co., Iowa 1868.",1868,"Blairstown, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154b/pm002060.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.90691000000004,-92.08439999999996,"{'spatialReference': {'wkid': 4326}, 'x': -92.08439999999996, 'y': 41.90691000000004}"
1264,http://www.loc.gov/item/73693404/,"Bird's eye view of the city of Montana, Boone Co., Iowa 1868.",1868,"Boone, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154m/pm002230.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.05932000000007,-93.90237999999994,"{'spatialReference': {'wkid': 4326}, 'x': -93.90237999999994, 'y': 42.05932000000007}"
1249,http://www.loc.gov/item/73693391/,"Birds eye view of the city of Cedar Rapids and Kingston, Linn Co., Iowa 1868.",1868,"Cedar Rapids, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154c/pm002080.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.97646000000003,-91.67345999999998,"{'spatialReference': {'wkid': 4326}, 'x': -91.67345999999998, 'y': 41.97646000000003}"
1067,http://www.loc.gov/item/73693350/, Chicago in 1868 from Schiller Street north side to 12th Street south side.,1868,"Chicago, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001480.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.884250000000065,-87.63244999999995,"{'spatialReference': {'wkid': 4326}, 'x': -87.63244999999995, 'y': 41.884250000000065}"
1116,http://www.loc.gov/item/73693425/,"Birds eye view of the city of Coldwater, Branch Co., Michigan.",1868,"Coldwater, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114c/pm003410.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.940600000000074,-85.00043999999997,"{'spatialReference': {'wkid': 4326}, 'x': -85.00043999999997, 'y': 41.940600000000074}"
1162,http://www.loc.gov/item/73694538/,"Bird's eye view of Columbus, Columbia Co., Wisconsin 1868.",1868,"Columbus, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124c/pm010280.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.34211000000005,-89.02035999999998,"{'spatialReference': {'wkid': 4326}, 'x': -89.02035999999998, 'y': 43.34211000000005}"
1251,http://www.loc.gov/item/73693392/,"Bird's eye view of the city of Council Bluffs, Pottawattamie Co., Iowa 1868.",1868,"Council Bluffs, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154c/pm002090.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.25818000000004,-95.85109999999997,"{'spatialReference': {'wkid': 4326}, 'x': -95.85109999999997, 'y': 41.25818000000004}"
1252,http://www.loc.gov/item/73693396/,"Birds eye view of the city of De Witt, Clinton Co., Iowa 1868.",1868,"De Witt, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154d/pm002130.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.822790000000055,-90.53897999999998,"{'spatialReference': {'wkid': 4326}, 'x': -90.53897999999998, 'y': 41.822790000000055}"
1024,http://www.loc.gov/item/73693380/,"Bird's eye view of the city of Delphi, Carroll Co., Indiana 1868.",1868,"Delphi, Indiana",https://tile.loc.gov/storage-services/service/gmd/gmd409/g4094/g4094d/pm001920.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.586820000000046,-86.67214999999999,"{'spatialReference': {'wkid': 4326}, 'x': -86.67214999999999, 'y': 40.586820000000046}"
1255,http://www.loc.gov/item/73693394/,"Bird's eye view of the city of Des Moines, the capital of Iowa 1868.",1868,"Des Moines, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154d/pm002120.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.58981000000006,-93.61537999999996,"{'spatialReference': {'wkid': 4326}, 'x': -93.61537999999996, 'y': 41.58981000000006}"
996,http://www.loc.gov/item/73694509/,"Bird's eye view of the town of Elyria, Lorain Co., Ohio 1868.",1868,"Elyria, Ohio",https://tile.loc.gov/storage-services/service/gmd/gmd408/g4084/g4084e/pm006920.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.367680000000064,-82.10616999999996,"{'spatialReference': {'wkid': 4326}, 'x': -82.10616999999996, 'y': 41.367680000000064}"
1027,http://www.loc.gov/item/73693381/,"Bird's eye view of the city of Fort Wayne, Indiana 1868.",1868,"Fort Wayne, Indiana",https://tile.loc.gov/storage-services/service/gmd/gmd409/g4094/g4094f/pm001940.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.08026000000007,-85.13830999999999,"{'spatialReference': {'wkid': 4326}, 'x': -85.13830999999999, 'y': 41.08026000000007}"
1119,http://www.loc.gov/item/73693426/,"Birds eye view of the city of Grand Haven, Ottawa Co., Michigan 1868.",1868,"Grand Haven, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114g/pm003480.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.06295000000006,-86.22599999999994,"{'spatialReference': {'wkid': 4326}, 'x': -86.22599999999994, 'y': 43.06295000000006}"
1121,http://www.loc.gov/item/73693428/,"Grand Rapids, Michigan 1868.",1868,"Grand Rapids, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114g/pm003500.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.96642000000003,-85.67194999999998,"{'spatialReference': {'wkid': 4326}, 'x': -85.67194999999998, 'y': 42.96642000000003}"
1123,http://www.loc.gov/item/73693430/,"Hudson, Lenawee Co., Michigan 1868.",1868,"Hudson, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114h/pm003520.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.85490000000004,-84.35566999999998,"{'spatialReference': {'wkid': 4326}, 'x': -84.35566999999998, 'y': 41.85490000000004}"
1277,http://www.loc.gov/item/73693478/,"Bird's eye view of the city of Independence, Jackson Co., Missouri 1868.",1868,"Independence, Missouri",https://tile.loc.gov/storage-services/service/gmd/gmd416/g4164/g4164i/pm004260.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,39.09359000000006,-94.41561999999999,"{'spatialReference': {'wkid': 4326}, 'x': -94.41561999999999, 'y': 39.09359000000006}"
1124,http://www.loc.gov/item/73693432/,"Ionia, Ionia Co., Michigan 1868.",1868,"Ionia, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114i/pm003530.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.983100000000036,-85.06418999999994,"{'spatialReference': {'wkid': 4326}, 'x': -85.06418999999994, 'y': 42.983100000000036}"
1259,http://www.loc.gov/item/73693398/,"Bird's eye view of Iowa City, Johnson Co., Iowa 1868.",1868,"Iowa City, Iowa",https://tile.loc.gov/storage-services/service/gmd/gmd415/g4154/g4154i/pm002170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.65782000000007,-91.52652999999998,"{'spatialReference': {'wkid': 4326}, 'x': -91.52652999999998, 'y': 41.65782000000007}"
1126,http://www.loc.gov/item/73693433/,"Birds eye view of the city of Jackson, Michigan.",1868,"Jackson, Michigan",https://tile.loc.gov/storage-services/service/gmd/gmd411/g4114/g4114j/pm003550.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.24555000000004,-84.40049999999997,"{'spatialReference': {'wkid': 4326}, 'x': -84.40049999999997, 'y': 42.24555000000004}"
1030,http://www.loc.gov/item/73693382/,"Birds eye view of the city of Kokomo, Howard Co., Indiana 1868.",1868,"Kokomo, Indiana",https://tile.loc.gov/storage-services/service/gmd/gmd409/g4094/g4094k/pm001960.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.48651000000007,-86.12544999999994,"{'spatialReference': {'wkid': 4326}, 'x': -86.12544999999994, 'y': 40.48651000000007}"
